match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
33708,2010-03-03,Malta,Finland,1.0,2.0,Friendly,Attard,Malta,False
33709,2010-03-03,Mexico,New Zealand,2.0,0.0,Friendly,Pasadena,United States,True
33710,2010-03-03,Mozambique,Botswana,0.0,1.0,Friendly,Maputo,Mozambique,False
33711,2010-03-03,Netherlands,United States,2.0,1.0,Friendly,Amsterdam,Netherlands,False
33712,2010-03-03,Nigeria,DR Congo,5.0,2.0,Friendly,Abuja,Nigeria,False
33713,2010-03-03,North Macedonia,Montenegro,2.0,1.0,Friendly,Skopje,North Macedonia,False
33714,2010-03-03,Oman,Kuwait,0.0,0.0,AFC Asian Cup qualification,Muscat,Oman,False
33715,2010-03-03,Poland,Bulgaria,2.0,0.0,Friendly,Warsaw,Poland,False
33716,2010-03-03,Portugal,China,2.0,0.0,Friendly,Coimbra,Portugal,False
33717,2010-03-03,Romania,Israel,0.0,2.0,Friendly,Timişoara,Romania,False
33718,2010-03-03,Scotland,Czech Republic,1.0,0.0,Friendly,Glasgow,Scotland,False
33719,2010-03-03,Slovakia,Norway,0.0,1.0,Friendly,Žilina,Slovakia,False
33720,2010-03-03,Slovenia,Qatar,4.0,1.0,Friendly,Maribor,Slovenia,False
33721,2010-03-03,South Africa,Namibia,1.0,1.0,Friendly,Durban,South Africa,False
33722,2010-03-03,Switzerland,Uruguay,1.0,3.0,Friendly,St. Gallen,Switzerland,False
33723,2010-03-03,Syria,Lebanon,4.0,0.0,AFC Asian Cup qualification,Damascus,Syria,False
33724,2010-03-03,Tanzania,Uganda,2.0,3.0,Friendly,Mwanza,Tanzania,False
33725,2010-03-03,Turkey,Honduras,2.0,0.0,Friendly,Istanbul,Turkey,False
33726,2010-03-03,Uzbekistan,United Arab Emirates,0.0,1.0,AFC Asian Cup qualification,Tashkent,Uzbekistan,False
33727,2010-03-03,Venezuela,Panama,1.0,2.0,Friendly,Barquisimeto,Venezuela,False
33728,2010-03-03,Wales,Sweden,0.0,1.0,Friendly,Swansea,Wales,False
33729,2010-03-03,Zimbabwe,Malawi,2.0,1.0,Friendly,Harare,Zimbabwe,False
33730,2010-03-06,Venezuela,North Korea,2.0,1.0,Friendly,Puerto la Cruz,Venezuela,False
33731,2010-03-07,Niger,Benin,2.0,0.0,Friendly,Niamey,Niger,False
33732,2010-03-11,Padania,Provence,1.0,3.0,Friendly,Rodengo Saiano,Italy,False
33733,2010-03-17,Mexico,North Korea,2.0,1.0,Friendly,Torreón,Mexico,False
33734,2010-03-20,Alderney,Jersey,0.0,3.0,Muratti Vase,Alderney,Alderney,False
33735,2010-03-21,Iceland,Faroe Islands,2.0,0.0,Friendly,Kópavogur,Iceland,False
33736,2010-03-21,Namibia,Botswana,0.0,0.0,Friendly,Windhoek,Namibia,False
33737,2010-03-24,Martinique,Haiti,0.0,0.0,Friendly,Fort-de-France,Martinique,False
33738,2010-03-24,Mexico,Iceland,0.0,0.0,Friendly,Charlotte,United States,True
33739,2010-03-31,Chile,Venezuela,0.0,0.0,Friendly,Temuco,Chile,False
33740,2010-03-31,Paraguay,South Africa,1.0,1.0,Friendly,Asunción,Paraguay,False
33741,2010-04-03,Occitania,Monaco,5.0,1.0,Friendly,Saint-Dalmas-De-Tende,France,False
33742,2010-04-03,Saint Kitts and Nevis,Guadeloupe,3.0,0.0,Friendly,Basseterre,Saint Kitts and Nevis,False
33743,2010-04-07,Japan,Serbia,0.0,3.0,Friendly,Osaka,Japan,False
33744,2010-04-21,Honduras,Venezuela,0.0,1.0,Friendly,San Pedro Sula,Honduras,False
33745,2010-04-22,South Africa,North Korea,0.0,0.0,Friendly,Taunusstein,Germany,True
33746,2010-04-28,South Africa,Jamaica,2.0,0.0,Friendly,Offenbach am Main,Germany,True
33747,2010-05-05,Argentina,Haiti,4.0,0.0,Friendly,Cutral Có,Argentina,False
33748,2010-05-05,Chile,Trinidad and Tobago,2.0,0.0,Friendly,Iquique,Chile,False
33749,2010-05-07,Mexico,Ecuador,0.0,0.0,Friendly,East Rutherford,United States,True
33750,2010-05-08,Jersey,Guernsey,0.0,1.0,Muratti Vase,Jersey,Jersey,False
33751,2010-05-10,Mexico,Senegal,1.0,0.0,Friendly,Chicago,United States,True
33752,2010-05-12,Yemen,Malawi,1.0,0.0,Friendly,Sana'a,Yemen,False
33753,2010-05-13,Germany,Malta,3.0,0.0,Friendly,Aachen,Germany,False
33754,2010-05-13,Mexico,Angola,1.0,0.0,Friendly,Houston,United States,True
33755,2010-05-15,Paraguay,North Korea,1.0,0.0,Friendly,Nyon,Switzerland,True
33756,2010-05-16,Mexico,Chile,1.0,0.0,Friendly,Mexico City,Mexico,False
33757,2010-05-16,South Africa,Thailand,4.0,0.0,Friendly,Nelspruit,South Africa,False
33758,2010-05-16,South Korea,Ecuador,2.0,0.0,Friendly,Seoul,South Korea,False
33759,2010-05-18,Yemen,Oman,0.0,1.0,Friendly,Sana'a,Yemen,False
33760,2010-05-19,Austria,Croatia,0.0,1.0,Friendly,Klagenfurt,Austria,False
33761,2010-05-19,Belgium,Bulgaria,2.0,1.0,Friendly,Brussels,Belgium,False
33762,2010-05-19,Corsica,Brittany,2.0,0.0,Corsica Cup,Ajaccio,France,False
33763,2010-05-19,Gabon,Togo,3.0,0.0,Corsica Cup,Ajaccio,France,True
33764,2010-05-20,Aruba,Venezuela,0.0,3.0,Friendly,Oranjestad,Aruba,False
33765,2010-05-21,Brittany,Togo,2.0,1.0,Corsica Cup,Bastia,France,False
33766,2010-05-21,Corsica,Gabon,1.0,1.0,Corsica Cup,Bastia,France,False
33767,2010-05-21,DR Congo,Saudi Arabia,0.0,2.0,Friendly,Schwaz,Austria,True
33768,2010-05-21,Estonia,Finland,2.0,0.0,Friendly,Tallinn,Estonia,False
33769,2010-05-22,Turkey,Czech Republic,2.0,1.0,Friendly,Harrison,United States,True
33770,2010-05-23,Croatia,Wales,2.0,0.0,Friendly,Osijek,Croatia,False
33771,2010-05-24,Argentina,Canada,5.0,0.0,Friendly,Buenos Aires,Argentina,False
33772,2010-05-24,Australia,New Zealand,2.0,1.0,Friendly,Melbourne,Australia,False
33773,2010-05-24,England,Mexico,3.0,1.0,Friendly,London,England,False
33774,2010-05-24,Japan,South Korea,0.0,2.0,Friendly,Saitama,Japan,False
33775,2010-05-24,Portugal,Cape Verde,0.0,0.0,Friendly,Covilhã,Portugal,False
33776,2010-05-24,South Africa,Bulgaria,1.0,1.0,Friendly,Johannesburg,South Africa,False
33777,2010-05-25,Armenia,Uzbekistan,3.0,1.0,Friendly,Yerevan,Armenia,False
33778,2010-05-25,Georgia,Cameroon,0.0,0.0,Friendly,Linz,Austria,True
33779,2010-05-25,Greece,North Korea,2.0,2.0,Friendly,Altach,Austria,True
33780,2010-05-25,Montenegro,Albania,0.0,1.0,Friendly,Podgorica,Montenegro,False
33781,2010-05-25,Nigeria,Saudi Arabia,0.0,0.0,Friendly,Wattens,Austria,True
33782,2010-05-25,Republic of Ireland,Paraguay,2.0,1.0,Friendly,Dublin,Republic of Ireland,False
33783,2010-05-25,Ukraine,Lithuania,4.0,0.0,Friendly,Kharkiv,Ukraine,False
33784,2010-05-25,United States,Czech Republic,2.0,4.0,Friendly,East Hartford,United States,False
33785,2010-05-26,Azerbaijan,Moldova,1.0,1.0,Friendly,Seekirchen am Wallersee,Austria,True
33786,2010-05-26,Chile,Zambia,3.0,0.0,Friendly,Calama,Chile,False
33787,2010-05-26,Estonia,Croatia,0.0,0.0,Friendly,Tallinn,Estonia,False
33788,2010-05-26,France,Costa Rica,2.0,1.0,Friendly,Lens,France,False
33789,2010-05-26,Netherlands,Mexico,2.0,1.0,Friendly,Freiburg,Germany,True
33790,2010-05-26,Northern Ireland,Turkey,0.0,2.0,Friendly,New Britain,United States,True
33791,2010-05-26,Uruguay,Israel,4.0,1.0,Friendly,Montevideo,Uruguay,False
33792,2010-05-27,Belarus,Honduras,2.0,2.0,Friendly,Villach,Austria,True
33793,2010-05-27,Denmark,Senegal,2.0,0.0,Friendly,Aalborg,Denmark,False
33794,2010-05-27,South Africa,Colombia,2.0,1.0,Friendly,Johannesburg,South Africa,False
33795,2010-05-28,Republic of Ireland,Algeria,3.0,0.0,Friendly,Dublin,Republic of Ireland,False
33796,2010-05-29,Azerbaijan,North Macedonia,1.0,3.0,Friendly,Bischofshofen,Austria,True
33797,2010-05-29,Hungary,Germany,0.0,3.0,Friendly,Budapest,Hungary,False
33798,2010-05-29,Iceland,Andorra,4.0,0.0,Friendly,Reykjavík,Iceland,False
33799,2010-05-29,Moldova,United Arab Emirates,2.0,3.0,Friendly,Anif,Austria,True
33800,2010-05-29,New Zealand,Serbia,1.0,0.0,Friendly,Klagenfurt,Austria,True
33801,2010-05-29,Norway,Montenegro,2.0,1.0,Friendly,Oslo,Norway,False
33802,2010-05-29,Poland,Finland,0.0,0.0,Friendly,Kielce,Poland,False
33803,2010-05-29,Slovakia,Cameroon,1.0,1.0,Friendly,Klagenfurt,Austria,True
33804,2010-05-29,Spain,Saudi Arabia,3.0,2.0,Friendly,Innsbruck,Austria,True
33805,2010-05-29,Sweden,Bosnia and Herzegovina,4.0,2.0,Friendly,Solna,Sweden,False
33806,2010-05-29,Ukraine,Romania,3.0,2.0,Friendly,Lviv,Ukraine,False
33807,2010-05-29,United States,Turkey,2.0,1.0,Friendly,Philadelphia,United States,False
33808,2010-05-29,Venezuela,Canada,1.0,1.0,Friendly,Mérida,Venezuela,False
33809,2010-05-30,Belarus,South Korea,1.0,0.0,Friendly,Kufstein,Austria,True
33810,2010-05-30,Chile,Northern Ireland,1.0,0.0,Friendly,Chillán,Chile,False
33811,2010-05-30,Chile,Israel,3.0,0.0,Friendly,Concepción,Chile,False
33812,2010-05-30,Grenada,Martinique,2.0,2.0,Friendly,Grenville,Grenada,False
33813,2010-05-30,Japan,England,1.0,2.0,Friendly,Graz,Austria,True
33814,2010-05-30,Mexico,Gambia,5.0,1.0,Friendly,Bayreuth,Germany,True
33815,2010-05-30,Nigeria,Colombia,1.0,1.0,Friendly,Milton Keynes,England,True
33816,2010-05-30,Paraguay,Ivory Coast,2.0,2.0,Friendly,Thonon-les-Bains,France,True
33817,2010-05-30,Tunisia,France,1.0,1.0,Friendly,Radès,Tunisia,False
33818,2010-05-31,Gozo,Padania,1.0,2.0,Viva World Cup,Xewkija,Malta,False
33819,2010-05-31,Iraqi Kurdistan,Two Sicilies,4.0,1.0,Viva World Cup,Sannat,Malta,True
33820,2010-05-31,South Africa,Guatemala,5.0,0.0,Friendly,Polokwane,South Africa,False
33821,2010-06-01,Australia,Denmark,1.0,0.0,Friendly,Roodepoort,South Africa,True
33822,2010-06-01,Netherlands,Ghana,4.0,1.0,Friendly,Rotterdam,Netherlands,False
33823,2010-06-01,Occitania,Padania,0.0,1.0,Viva World Cup,Xewkija,Malta,True
33824,2010-06-01,Portugal,Cameroon,3.0,1.0,Friendly,Covilhã,Portugal,False
33825,2010-06-01,Provence,Two Sicilies,0.0,1.0,Viva World Cup,Sannat,Malta,True
33826,2010-06-01,Switzerland,Costa Rica,0.0,1.0,Friendly,Sion,Switzerland,False
33827,2010-06-02,Albania,Andorra,1.0,0.0,Friendly,Tirana,Albania,False
33828,2010-06-02,Azerbaijan,Honduras,0.0,0.0,Friendly,Zell am See,Austria,True
33829,2010-06-02,Belarus,Sweden,0.0,1.0,Friendly,Minsk,Belarus,False
33830,2010-06-02,Gozo,Occitania,0.0,5.0,Viva World Cup,Xewkija,Malta,False
33831,2010-06-02,Greece,Paraguay,0.0,2.0,Friendly,Winterthur,Switzerland,True
33832,2010-06-02,Iraqi Kurdistan,Provence,3.0,2.0,Viva World Cup,Sannat,Malta,True
33833,2010-06-02,Norway,Ukraine,0.0,1.0,Friendly,Oslo,Norway,False
33834,2010-06-02,Romania,North Macedonia,0.0,1.0,Friendly,Villach,Austria,True
33835,2010-06-02,Serbia,Poland,0.0,0.0,Friendly,Kufstein,Austria,True
33836,2010-06-02,Zimbabwe,Brazil,0.0,3.0,Friendly,Harare,Zimbabwe,False
33837,2010-06-03,Germany,Bosnia and Herzegovina,3.0,1.0,Friendly,Frankfurt,Germany,False
33838,2010-06-03,Italy,Mexico,1.0,2.0,Friendly,Brussels,Belgium,True
33839,2010-06-03,Spain,South Korea,1.0,0.0,Friendly,Innsbruck,Austria,True
33840,2010-06-04,France,China,0.0,1.0,Friendly,Saint-Pierre,Réunion,True
33841,2010-06-04,Gozo,Provence,2.0,1.0,Viva World Cup,Xewkija,Malta,False
33842,2010-06-04,Iraqi Kurdistan,Occitania,2.0,1.0,Viva World Cup,Sannat,Malta,True
33843,2010-06-04,Japan,Ivory Coast,0.0,2.0,Friendly,Sion,Switzerland,True
33844,2010-06-04,Luxembourg,Faroe Islands,0.0,0.0,Friendly,Hesperange,Luxembourg,False
33845,2010-06-04,Padania,Two Sicilies,2.0,0.0,Viva World Cup,Xewkija,Malta,True
33846,2010-06-04,Slovenia,New Zealand,3.0,1.0,Friendly,Maribor,Slovenia,False
33847,2010-06-04,Sudan,Palestine,1.0,1.0,Friendly,Omdurman,Sudan,False
33848,2010-06-05,Algeria,United Arab Emirates,1.0,0.0,Friendly,Fürth,Germany,True
33849,2010-06-05,Australia,United States,1.0,3.0,Friendly,Roodepoort,South Africa,True
33850,2010-06-05,Ghana,Latvia,1.0,0.0,Friendly,Milton Keynes,England,True
33851,2010-06-05,Iraqi Kurdistan,Padania,0.0,1.0,Viva World Cup,Xewkija,Malta,True
33852,2010-06-05,Netherlands,Hungary,6.0,1.0,Friendly,Amsterdam,Netherlands,False
33853,2010-06-05,Occitania,Two Sicilies,2.0,0.0,Viva World Cup,Sannat,Malta,True
33854,2010-06-05,Romania,Honduras,3.0,0.0,Friendly,Sankt Veit an der Glan,Austria,True
33855,2010-06-05,Serbia,Cameroon,4.0,3.0,Friendly,Belgrade,Serbia,False
33856,2010-06-05,Slovakia,Costa Rica,3.0,0.0,Friendly,Bratislava,Slovakia,False
33857,2010-06-05,South Africa,Denmark,1.0,0.0,Friendly,Atteridgeville,South Africa,False
33858,2010-06-05,Switzerland,Italy,1.0,1.0,Friendly,Geneva,Switzerland,False
33859,2010-06-06,Nigeria,North Korea,3.0,1.0,Friendly,Johannesburg,South Africa,True
33860,2010-06-07,Tanzania,Brazil,1.0,5.0,Friendly,Dar es Salaam,Tanzania,False
33861,2010-06-08,Mozambique,Portugal,0.0,3.0,Friendly,Johannesburg,South Africa,True
33862,2010-06-08,Spain,Poland,6.0,0.0,Friendly,Murcia,Spain,False
33863,2010-06-11,South Africa,Mexico,1.0,1.0,FIFA World Cup,Johannesburg,South Africa,False
33864,2010-06-11,Uruguay,France,0.0,0.0,FIFA World Cup,Cape Town,South Africa,True
33865,2010-06-12,Argentina,Nigeria,1.0,0.0,FIFA World Cup,Johannesburg,South Africa,True
33866,2010-06-12,England,United States,1.0,1.0,FIFA World Cup,Rustenburg,South Africa,True
33867,2010-06-12,South Korea,Greece,2.0,0.0,FIFA World Cup,Port Elizabeth,South Africa,True
33868,2010-06-13,Algeria,Slovenia,0.0,1.0,FIFA World Cup,Polokwane,South Africa,True
33869,2010-06-13,Germany,Australia,4.0,0.0,FIFA World Cup,Durban,South Africa,True
33870,2010-06-13,Serbia,Ghana,0.0,1.0,FIFA World Cup,Pretoria,South Africa,True
33871,2010-06-14,Italy,Paraguay,1.0,1.0,FIFA World Cup,Cape Town,South Africa,True
33872,2010-06-14,Japan,Cameroon,1.0,0.0,FIFA World Cup,Bloemfontein,South Africa,True
33873,2010-06-14,Netherlands,Denmark,2.0,0.0,FIFA World Cup,Johannesburg,South Africa,True
33874,2010-06-15,Brazil,North Korea,2.0,1.0,FIFA World Cup,Johannesburg,South Africa,True
33875,2010-06-15,Ivory Coast,Portugal,0.0,0.0,FIFA World Cup,Port Elizabeth,South Africa,True
33876,2010-06-15,New Zealand,Slovakia,1.0,1.0,FIFA World Cup,Rustenburg,South Africa,True
33877,2010-06-16,Honduras,Chile,0.0,1.0,FIFA World Cup,Nelspruit,South Africa,True
33878,2010-06-16,South Africa,Uruguay,0.0,3.0,FIFA World Cup,Pretoria,South Africa,False
33879,2010-06-16,Spain,Switzerland,0.0,1.0,FIFA World Cup,Durban,South Africa,True
33880,2010-06-17,Argentina,South Korea,4.0,1.0,FIFA World Cup,Johannesburg,South Africa,True
33881,2010-06-17,France,Mexico,0.0,2.0,FIFA World Cup,Polokwane,South Africa,True
33882,2010-06-17,Greece,Nigeria,2.0,1.0,FIFA World Cup,Bloemfontein,South Africa,True
33883,2010-06-18,England,Algeria,0.0,0.0,FIFA World Cup,Cape Town,South Africa,True
33884,2010-06-18,Germany,Serbia,0.0,1.0,FIFA World Cup,Port Elizabeth,South Africa,True
33885,2010-06-18,Lithuania,Latvia,0.0,0.0,Baltic Cup,Kaunas,Lithuania,False
33886,2010-06-18,Slovenia,United States,2.0,2.0,FIFA World Cup,Johannesburg,South Africa,True
33887,2010-06-19,Cameroon,Denmark,1.0,2.0,FIFA World Cup,Pretoria,South Africa,True
33888,2010-06-19,Estonia,Latvia,0.0,0.0,Baltic Cup,Kaunas,Lithuania,True
33889,2010-06-19,Ghana,Australia,1.0,1.0,FIFA World Cup,Rustenburg,South Africa,True
33890,2010-06-19,Netherlands,Japan,1.0,0.0,FIFA World Cup,Durban,South Africa,True
33891,2010-06-19,Niger,Chad,1.0,1.0,Friendly,Niamey,Niger,False
33892,2010-06-19,Northern Mariana Islands,Guam,1.0,1.0,Friendly,Susupe,Northern Mariana Islands,False
33893,2010-06-20,Brazil,Ivory Coast,3.0,1.0,FIFA World Cup,Johannesburg,South Africa,True
33894,2010-06-20,Italy,New Zealand,1.0,1.0,FIFA World Cup,Nelspruit,South Africa,True
33895,2010-06-20,Lithuania,Estonia,2.0,0.0,Baltic Cup,Kaunas,Lithuania,False
33896,2010-06-20,Slovakia,Paraguay,0.0,2.0,FIFA World Cup,Bloemfontein,South Africa,True
33897,2010-06-20,Sudan,Tunisia,2.0,6.0,Friendly,Omdurman,Sudan,False
33898,2010-06-21,Chile,Switzerland,1.0,0.0,FIFA World Cup,Port Elizabeth,South Africa,True
33899,2010-06-21,Portugal,North Korea,7.0,0.0,FIFA World Cup,Cape Town,South Africa,True
33900,2010-06-21,Spain,Honduras,2.0,0.0,FIFA World Cup,Johannesburg,South Africa,True
33901,2010-06-22,Greece,Argentina,0.0,2.0,FIFA World Cup,Polokwane,South Africa,True
33902,2010-06-22,Mexico,Uruguay,0.0,1.0,FIFA World Cup,Rustenburg,South Africa,True
33903,2010-06-22,Nigeria,South Korea,2.0,2.0,FIFA World Cup,Durban,South Africa,True
33904,2010-06-22,South Africa,France,2.0,1.0,FIFA World Cup,Bloemfontein,South Africa,False
33905,2010-06-23,Australia,Serbia,2.0,1.0,FIFA World Cup,Nelspruit,South Africa,True
33906,2010-06-23,Ghana,Germany,0.0,1.0,FIFA World Cup,Johannesburg,South Africa,True
33907,2010-06-23,Slovenia,England,0.0,1.0,FIFA World Cup,Port Elizabeth,South Africa,True
33908,2010-06-23,United States,Algeria,1.0,0.0,FIFA World Cup,Pretoria,South Africa,True
33909,2010-06-24,Cameroon,Netherlands,1.0,2.0,FIFA World Cup,Cape Town,South Africa,True
33910,2010-06-24,Denmark,Japan,1.0,3.0,FIFA World Cup,Rustenburg,South Africa,True
33911,2010-06-24,Paraguay,New Zealand,0.0,0.0,FIFA World Cup,Polokwane,South Africa,True
33912,2010-06-24,Slovakia,Italy,3.0,2.0,FIFA World Cup,Johannesburg,South Africa,True
33913,2010-06-25,Chile,Spain,1.0,2.0,FIFA World Cup,Pretoria,South Africa,True
33914,2010-06-25,North Korea,Ivory Coast,0.0,3.0,FIFA World Cup,Nelspruit,South Africa,True
33915,2010-06-25,Portugal,Brazil,0.0,0.0,FIFA World Cup,Durban,South Africa,True
33916,2010-06-25,Switzerland,Honduras,0.0,0.0,FIFA World Cup,Bloemfontein,South Africa,True
33917,2010-06-26,China,Tajikistan,4.0,0.0,Friendly,Kunming,China,False
33918,2010-06-26,United States,Ghana,1.0,2.0,FIFA World Cup,Rustenburg,South Africa,True
33919,2010-06-26,Uruguay,South Korea,2.0,1.0,FIFA World Cup,Port Elizabeth,South Africa,True
33920,2010-06-27,Argentina,Mexico,3.0,1.0,FIFA World Cup,Johannesburg,South Africa,True
33921,2010-06-27,Germany,England,4.0,1.0,FIFA World Cup,Bloemfontein,South Africa,True
33922,2010-06-28,Brazil,Chile,3.0,0.0,FIFA World Cup,Johannesburg,South Africa,True
33923,2010-06-28,Netherlands,Slovakia,2.0,1.0,FIFA World Cup,Durban,South Africa,True
33924,2010-06-29,Paraguay,Japan,0.0,0.0,FIFA World Cup,Pretoria,South Africa,True
33925,2010-06-29,Spain,Portugal,1.0,0.0,FIFA World Cup,Cape Town,South Africa,True
33926,2010-07-01,Chad,Togo,2.0,2.0,African Cup of Nations qualification,N'Djamena,Chad,False
33927,2010-07-01,Tunisia,Botswana,0.0,1.0,African Cup of Nations qualification,Tunis,Tunisia,False
33928,2010-07-02,Netherlands,Brazil,2.0,1.0,FIFA World Cup,Port Elizabeth,South Africa,True
33929,2010-07-02,Uruguay,Ghana,1.0,1.0,FIFA World Cup,Johannesburg,South Africa,True
33930,2010-07-03,Argentina,Germany,0.0,4.0,FIFA World Cup,Cape Town,South Africa,True
33931,2010-07-03,Paraguay,Spain,0.0,1.0,FIFA World Cup,Johannesburg,South Africa,True
33932,2010-07-03,Saint Martin,Saint Barthélemy,3.0,0.0,Friendly,Quartier-d'Orleans,Saint Martin,False
33933,2010-07-06,Uruguay,Netherlands,2.0,3.0,FIFA World Cup,Cape Town,South Africa,True
33934,2010-07-07,Germany,Spain,0.0,1.0,FIFA World Cup,Durban,South Africa,True
33935,2010-07-09,Botswana,Chad,1.0,0.0,African Cup of Nations qualification,Gaborone,Botswana,False
33936,2010-07-09,Togo,Malawi,1.0,1.0,African Cup of Nations qualification,Lomé,Togo,False
33937,2010-07-10,Uruguay,Germany,2.0,3.0,FIFA World Cup,Port Elizabeth,South Africa,True
33938,2010-07-11,Netherlands,Spain,0.0,1.0,FIFA World Cup,Johannesburg,South Africa,True
33939,2010-08-04,Botswana,Zimbabwe,2.0,0.0,Friendly,Selebi-Phikwe,Botswana,False
33940,2010-08-08,Anguilla,Saint Martin,1.0,3.0,Friendly,The Valley,Anguilla,False
33941,2010-08-10,Bosnia and Herzegovina,Qatar,1.0,1.0,Friendly,Sarajevo,Bosnia and Herzegovina,False
33942,2010-08-10,Italy,Ivory Coast,0.0,1.0,Friendly,London,England,True
33943,2010-08-10,United States,Brazil,0.0,2.0,Friendly,East Rutherford,United States,False
33944,2010-08-11,Albania,Uzbekistan,1.0,0.0,Friendly,Durrës,Albania,False
33945,2010-08-11,Algeria,Gabon,1.0,2.0,Friendly,Algiers,Algeria,False
33946,2010-08-11,Angola,Uruguay,0.0,2.0,Friendly,Lisbon,Portugal,True
33947,2010-08-11,Armenia,Iran,1.0,3.0,Friendly,Yerevan,Armenia,False
33948,2010-08-11,Austria,Switzerland,0.0,1.0,Friendly,Klagenfurt,Austria,False
33949,2010-08-11,Azerbaijan,Kuwait,1.0,1.0,Friendly,Baku,Azerbaijan,False
33950,2010-08-11,Benin,Niger,0.0,0.0,Friendly,Porto-Novo,Benin,False
33951,2010-08-11,Bolivia,Colombia,1.0,1.0,Friendly,La Paz,Bolivia,False
33952,2010-08-11,Burkina Faso,Congo,3.0,0.0,Friendly,Senlis,France,True
33953,2010-08-11,Chad,Tunisia,1.0,3.0,African Cup of Nations qualification,N'Djamena,Chad,False
33954,2010-08-11,China,Bahrain,1.0,1.0,Friendly,Nanning,China,False
33955,2010-08-11,Cyprus,Andorra,1.0,0.0,Friendly,Larnaca,Cyprus,False
33956,2010-08-11,Czech Republic,Latvia,4.0,1.0,Friendly,Liberec,Czech Republic,False
33957,2010-08-11,Denmark,Germany,2.0,2.0,Friendly,Copenhagen,Denmark,False
33958,2010-08-11,Egypt,DR Congo,6.0,3.0,Friendly,Cairo,Egypt,False
33959,2010-08-11,England,Hungary,2.0,1.0,Friendly,London,England,False
33960,2010-08-11,Estonia,Faroe Islands,2.0,1.0,UEFA Euro qualification,Tallinn,Estonia,False
33961,2010-08-11,Finland,Belgium,1.0,0.0,Friendly,Turku,Finland,False
33962,2010-08-11,Iceland,Liechtenstein,1.0,1.0,Friendly,Reykjavík,Iceland,False
33963,2010-08-11,Kazakhstan,Oman,3.0,1.0,Friendly,Astana,Kazakhstan,False
33964,2010-08-11,Lithuania,Belarus,0.0,2.0,Friendly,Kaunas,Lithuania,False
33965,2010-08-11,Malawi,Botswana,1.0,1.0,African Cup of Nations qualification,Blantyre,Malawi,False
33966,2010-08-11,Mali,Guinea,0.0,2.0,Friendly,Marignane,France,True
33967,2010-08-11,Malta,North Macedonia,1.0,1.0,Friendly,Attard,Malta,False
33968,2010-08-11,Mauritania,Palestine,0.0,0.0,Friendly,Nouakchott,Mauritania,False
33969,2010-08-11,Mexico,Spain,1.0,1.0,Friendly,Mexico City,Mexico,False
33970,2010-08-11,Moldova,Georgia,0.0,0.0,Friendly,Chișinău,Moldova,False
33971,2010-08-11,Montenegro,Northern Ireland,2.0,0.0,Friendly,Podgorica,Montenegro,False
33972,2010-08-11,Morocco,Equatorial Guinea,2.0,1.0,Friendly,Rabat,Morocco,False
33973,2010-08-11,Mozambique,Eswatini,2.0,1.0,Friendly,Maputo,Mozambique,False
33974,2010-08-11,Norway,France,2.0,1.0,Friendly,Oslo,Norway,False
33975,2010-08-11,Panama,Venezuela,3.0,1.0,Friendly,Panama City,Panama,False
33976,2010-08-11,Paraguay,Costa Rica,2.0,0.0,Friendly,Asunción,Paraguay,False
33977,2010-08-11,Poland,Cameroon,0.0,3.0,Friendly,Szczecin,Poland,False
33978,2010-08-11,Republic of Ireland,Argentina,0.0,1.0,Friendly,Dublin,Republic of Ireland,False
33979,2010-08-11,Russia,Bulgaria,1.0,0.0,Friendly,Saint Petersburg,Russia,False
33980,2010-08-11,Saudi Arabia,Togo,1.0,0.0,Friendly,Riyadh,Saudi Arabia,False
33981,2010-08-11,Senegal,Cape Verde,1.0,0.0,Friendly,Dakar,Senegal,False
33982,2010-08-11,Serbia,Greece,0.0,1.0,Friendly,Belgrade,Serbia,False
33983,2010-08-11,Slovakia,Croatia,1.0,1.0,Friendly,Bratislava,Slovakia,False
33984,2010-08-11,Slovenia,Australia,2.0,0.0,Friendly,Ljubljana,Slovenia,False
33985,2010-08-11,South Africa,Ghana,1.0,0.0,Friendly,Johannesburg,South Africa,False
33986,2010-08-11,South Korea,Nigeria,2.0,1.0,Friendly,Suwon,South Korea,False
33987,2010-08-11,Sweden,Scotland,3.0,0.0,Friendly,Solna,Sweden,False
33988,2010-08-11,Tanzania,Kenya,1.0,1.0,Friendly,Dar es Salaam,Tanzania,False
33989,2010-08-11,Thailand,Singapore,1.0,0.0,Friendly,Bangkok,Thailand,False
33990,2010-08-11,Trinidad and Tobago,Jamaica,1.0,3.0,Friendly,Macoya,Trinidad and Tobago,False
33991,2010-08-11,Turkey,Romania,2.0,0.0,Friendly,Istanbul,Turkey,False
33992,2010-08-11,Uganda,Zambia,1.0,1.0,Friendly,Kampala,Uganda,False
33993,2010-08-11,Ukraine,Netherlands,1.0,1.0,Friendly,Donetsk,Ukraine,False
33994,2010-08-11,Wales,Luxembourg,5.0,1.0,Friendly,Llanelli,Wales,False
33995,2010-08-18,Ethiopia,Kenya,0.0,3.0,Friendly,Addis Ababa,Ethiopia,False
33996,2010-08-20,Madagascar,Mayotte,0.0,0.0,Friendly,Mahajanga,Madagascar,False
33997,2010-08-26,Saint Lucia,Martinique,1.0,3.0,Friendly,Vieux Fort,Saint Lucia,False
